,id,localizerSaliency,beeID,xpos,ypos,camID,zrotation,timestamp,frameIdx,confidence,bee_id
2,f9403230710237084001d2c0,0.5611201524734497,"[0.6157678, 0.8283375, 0.6054054, 0.6299884, 0.44976893, 0.8428427, 0.8733198, 0.8906761, 0.6697203, 0.49995905, 0.5591545, 0.6004975]",327.49072074890137,125.32478904724121,0,1.9244993,16.333333333333332,49,2.2136769e-10,1015
3,f9403230710237084001d3c0,0.7219814658164978,"[0.9948664, 0.9998609, 0.9999709, 0.82601756, 0.009245127, 0.0015257895, 1.0669231e-05, 0.00046098232, 0.00066649914, 0.017175615, 0.9745565, 0.005230695]",1174.287278175354,100.49336242675781,0,-3.140084,16.333333333333332,49,0.5712035,2800
0,f12040178904047776764d0c0,0.6536663770675659,"[0.4504386, 0.38744017, 0.89751464, 0.8536263, 0.9989022, 0.9998294, 0.9662679, 0.23703778, 0.23023456, 0.4547074, 0.71886975, 0.53924924]",1313.1593952178955,226.9677677154541,0,0.41537946,16.666666666666668,50,1.0308163e-05,2878
1,f12040178904047776764d1c0,0.621658205986023,"[0.43575296, 0.942673, 0.98240167, 0.91869867, 0.00857392, 0.7386959, 0.996838, 0.006432861, 0.032161236, 0.9891663, 0.06377941, 0.025655061]",1163.3133850097656,90.22196960449219,0,0.2937728,16.666666666666668,50,0.032049697,1142
1,f16785547190189040951d1c0,0.695019006729126,"[0.00031277537, 0.9999949, 0.9999989, 0.39901814, 0.010079145, 0.00027564168, 3.874302e-07, 0.00015687943, 0.00012540817, 0.0002924204, 0.999974, 4.887581e-06]",1124.843614578247,100.39734268188477,0,-3.094996,17.0,51,0.19741775,2656
0,f16785547190189040951d0c0,0.6003394722938538,"[0.5533396, 0.53649694, 0.47175246, 0.04464525, 0.9889581, 0.9960884, 0.9986143, 0.7700519, 0.19734713, 0.41230333, 0.42503688, 0.52335334]",1299.4477233886719,189.90112686157227,0,-0.3375712,17.0,51,1.5565527e-07,2511
0,f13606353965992712420d0c0,0.6616469621658325,"[0.81959385, 0.8504583, 0.5042755, 0.8240621, 0.9988887, 0.99973875, 0.58085597, 0.3830711, 0.31606963, 0.1984961, 0.8857617, 0.28089756]",1298.7622756958008,190.76255226135254,0,0.13572198,17.333333333333332,52,7.022687e-06,766
1,f13606353965992712420d1c0,0.6163600087165833,"[0.0013720095, 0.9999938, 0.9998481, 0.99993277, 0.9996741, 0.01180625, 1.1533499e-05, 4.0352345e-05, 5.570054e-05, 0.0771797, 0.9993767, 9.864569e-06]",1100.1332607269287,124.67705726623535,0,2.7456086,17.333333333333332,52,0.8212815,2680
0,f17091993132621954122d0c0,0.6147675514221191,"[0.802383, 0.63696647, 0.5065817, 0.74327224, 0.9527558, 0.92048275, 0.6186706, 0.83062243, 0.8944677, 0.39981323, 0.4657054, 0.4634075]",1286.3658895492554,165.08770179748535,0,0.021314556,17.666666666666668,53,1.006216e-07,2303
1,f17091993132621954122d1c0,0.6893689036369324,"[0.00019016862, 0.99999166, 0.99997926, 0.9977822, 0.0029279292, 0.026108354, 3.7550926e-06, 0.0001065135, 0.0004377365, 0.034861922, 0.9990746, 1.4960766e-05]",1074.7004947662354,162.40640258789062,0,2.6609929,17.666666666666668,53,0.8696719,624
0,f18349173483124984767d0c0,0.6958122849464417,"[0.9969807, 0.99912447, 0.9973363, 0.7527459, 0.00045368075, 0.0059793293, 1.5437603e-05, 0.0024204552, 0.012491733, 0.57324624, 0.98997515, 0.00032666326]",1024.339961051941,238.1143035888672,0,2.718238,18.0,54,0.06855044,1776
0,f15645410748588575399d0c0,0.6438485383987427,"[0.0045464933, 0.99993503, 0.9999614, 0.9990221, 0.0018174648, 0.0044893026, 0.00012165308, 0.002704084, 6.2435865e-05, 0.34536263, 0.8806259, 0.0006610453]",987.4668045043945,250.34926986694336,0,2.6897016,18.333333333333332,55,0.22823249,624
0,f10399725805116823342d0c0,0.6597887277603149,"[6.279349e-05, 0.9999987, 0.99999917, 0.99998295, 4.4554472e-05, 0.00029081106, 2.9683113e-05, 0.0007019639, 3.916025e-05, 0.0012700856, 0.99973124, 3.0100346e-06]",962.2412347793579,262.78989601135254,0,2.6241992,18.666666666666668,56,0.9945503,624
1,f10399725805116823342d1c0,0.6582520604133606,"[0.097328305, 0.9921022, 6.997585e-05, 0.5108666, 0.9998324, 0.9998037, 0.41535383, 0.00034543872, 0.99156624, 0.9996859, 0.98644, 0.28648233]",1373.6327743530273,139.6505641937256,0,-0.6049795,18.666666666666668,56,0.0011885344,3676
1,f11540701249673779057d1c0,0.6488650441169739,"[0.21547854, 0.51665354, 0.141716, 0.31822947, 0.99983525, 0.9999293, 0.32740012, 0.00037276745, 0.99888057, 0.999629, 0.9688469, 0.3196072]",1399.1223402023315,100.97125625610352,0,-0.9492192,19.0,57,0.0005741812,1612
0,f11540701249673779057d0c0,0.6658797264099121,"[0.00021091104, 0.9999993, 0.9999987, 0.9999596, 1.475215e-05, 3.0457973e-05, 1.8775463e-06, 9.7334385e-05, 4.61936e-06, 2.3841858e-07, 0.9999989, 2.771616e-06]",937.4512062072754,224.759370803833,0,3.0701077,19.0,57,0.9991873,624
0,f16038303396274730995d0c0,0.6724636554718018,"[0.0019248128, 0.99999905, 0.9999924, 0.9999684, 0.00017473102, 4.4852495e-05, 1.1920929e-07, 2.9712915e-05, 3.3289194e-05, 9.8347664e-05, 0.99857163, 6.490946e-05]",900.3228302001953,175.1708698272705,0,-2.8497572,19.333333333333332,58,0.9923392,624
1,f16038303396274730995d1c0,0.6983800530433655,"[0.9783564, 0.9988758, 7.867813e-06, 0.99941564, 0.9999895, 0.9999895, 0.0019062757, 9.88245e-05, 0.9999914, 0.99999964, 0.99998593, 0.013863146]",1362.5570392608643,163.25071144104004,0,-0.863208,19.333333333333332,58,0.9231981,1756
2,f16038303396274730995d2c0,0.5961890816688538,"[0.5061831, 0.9529974, 0.9141878, 0.26056898, 0.3904797, 0.9436688, 0.16879559, 0.8611019, 0.42228085, 0.5523809, 0.29757428, 0.8134243]",350.77490997314453,138.08605003356934,0,2.7978022,19.333333333333332,58,1.7077235e-06,3557
0,f12456284375900981572d0c0,0.6413460373878479,"[0.99372584, 0.9998735, 0.75353986, 0.004725814, 0.0004543364, 0.000105679035, 0.0007274747, 0.0024099648, 0.091845125, 0.5473984, 0.015948653, 0.9709291]",874.8353443145752,112.62984275817871,0,-1.7700913,19.666666666666668,59,0.034729306,3552
0,f14257250601455301567d0c0,0.6416884660720825,"[0.9512929, 0.9302548, 0.31991398, 0.24133801, 0.999161, 0.99984944, 0.26226538, 0.0046336353, 0.8084494, 0.95954806, 0.9949326, 0.06129968]",1274.6729946136475,200.4162883758545,0,-1.7056633,20.0,60,0.033503056,3788
1,f14257250601455301567d1c0,0.5628763437271118,"[0.9284633, 0.99973637, 0.9788543, 0.7711141, 0.34405464, 0.8290304, 0.14426139, 0.8998877, 0.011182606, 0.40688217, 0.06780857, 0.03882742]",350.22712898254395,137.34579277038574,0,2.9912426,20.0,60,0.0075399186,245
2,f14257250601455301567d2c0,0.6825886964797974,"[2.0623207e-05, 0.99981374, 0.9999994, 0.9999709, 0.94561476, 0.75639987, 0.00019928813, 4.1633844e-05, 4.3809414e-06, 1.1324883e-06, 0.9999981, 1.0311604e-05]",824.5637855529785,112.41725158691406,0,-2.7105508,20.0,60,0.45656973,636
0,f15902306788255814350d0c0,0.5784326195716858,"[0.21476573, 0.60333794, 0.9329202, 0.12493226, 0.67636055, 0.3099175, 0.28651378, 0.24236575, 0.2132271, 0.98756415, 0.58041567, 0.16251674]",761.5806541442871,88.78917694091797,0,-2.6848452,20.333333333333332,61,0.00013715727,3688
0,f10207378375744334214d0c0,0.6939988136291504,"[0.00019216537, 0.99998665, 0.9999776, 0.46694574, 0.001621306, 0.011916161, 6.848574e-05, 0.00038182735, 8.156896e-05, 3.501773e-05, 0.9999379, 8.195639e-06]",687.0968465805054,124.96685981750488,0,2.9560006,20.666666666666668,62,0.064212516,2656
0,f11503822298054179796d0c0,0.7065491676330566,"[9.149313e-06, 0.99999607, 0.9999366, 0.9999504, 0.0012570024, 0.9996836, 5.453825e-06, 0.0004787743, 8.431077e-05, 0.00012788177, 0.99998, 8.016825e-06]",600.4871215820312,174.50908851623535,0,2.8509438,21.0,63,0.9951599,2676
0,f14662775461973222342d0c0,0.7026090025901794,"[0.0026679635, 0.999912, 0.9999813, 0.9991642, 0.0027562082, 0.31828752, 0.0002913773, 0.00022804737, 3.0308962e-05, 0.916865, 0.09625861, 0.0012163222]",525.2191886901855,185.34472274780273,0,2.8690295,21.333333333333332,64,0.2407103,1136
0,f11405178744643243935d0c0,0.7091042995452881,"[0.9033856, 0.99996185, 0.99999166, 0.9994617, 0.0014266372, 0.41210312, 0.011470795, 0.0033252835, 0.0014511943, 0.20379186, 0.90199417, 0.0010191202]",462.26608085632324,198.95997428894043,0,3.1173356,21.666666666666668,65,0.06497639,2800
0,f13977399617536416556d0c0,0.6677569150924683,"[0.19593903, 0.9339094, 0.98165005, 0.93048954, 0.00020456314, 0.0016267896, 1.4990568e-05, 0.0014160872, 0.0008812547, 0.07765877, 0.09397125, 0.20585576]",400.1111011505127,210.33147621154785,0,2.9871688,22.0,66,0.17516227,2160
0,f16709984305189657553d0c0,0.7257860898971558,"[0.99642026, 0.9789482, 0.99976605, 0.98280776, 3.6776066e-05, 0.0034806728, 0.00014147162, 0.04046485, 0.15591401, 0.9935342, 0.02353546, 0.9833277]",387.25912857055664,223.85104656219482,0,2.8964155,22.333333333333332,67,0.5240051,1520
0,f9905123812982886980d0c0,0.6882616281509399,"[0.00059092045, 0.99379224, 0.9999114, 0.9962708, 0.0014690757, 0.01039201, 0.004365593, 0.7738917, 0.966333, 0.12787452, 0.99836403, 0.023795605]",412.5329113006592,213.54553985595703,0,2.4583404,22.666666666666668,68,0.3419628,625
0,f16361947974910891892d0c0,0.7147533893585205,"[0.92889875, 0.99938047, 0.9995809, 0.13549751, 0.089814305, 0.6789567, 0.9796085, 0.9625818, 0.9853019, 0.99580437, 0.057133555, 0.032757968]",425.19957733154297,163.20392036437988,0,-2.7435746,23.0,69,0.12953691,1255
0,f12003544476876310822d0c0,0.7120060920715332,"[0.0010073185, 0.9999975, 0.9999703, 0.9999869, 0.0014298856, 0.9999478, 0.81139296, 0.0012817681, 0.00069481134, 1.0251999e-05, 0.9981824, 1.2755394e-05]",412.57426261901855,162.418550491333,0,-2.9191625,23.333333333333332,70,0.6149138,630
0,f10140592961529086751d0c0,0.618728518486023,"[0.14302337, 0.9915925, 0.98446965, 0.9257168, 0.055851817, 0.027558893, 0.00959447, 0.0025850534, 0.002720356, 0.28504607, 0.37412423, 0.06518453]",412.5472812652588,174.72665691375732,0,-2.9306479,24.0,72,0.04439513,2160
0,f18317552703839892359d0c0,0.7150664329528809,"[0.003876537, 0.9936154, 0.9991743, 0.99976784, 0.41519606, 0.016549408, 0.00025323033, 5.2124262e-05, 0.1308001, 0.119464934, 0.013225943, 0.98391956]",437.65492820739746,162.39574813842773,0,-2.5278547,24.333333333333332,73,0.08483179,368
0,f11927305221102883437d0c0,0.6798035502433777,"[0.0013470948, 1.0, 0.9999994, 0.9998919, 0.00044095516, 0.0002501905, 1.6093254e-06, 1.2546778e-05, 5.3048134e-06, 0.0, 0.9999789, 4.2021275e-06]",462.5070171356201,137.5822582244873,0,-2.0689352,24.666666666666668,74,0.99562204,624
0,f12164346701960939863d0c0,0.6760464310646057,"[0.9992907, 0.99999964, 1.7017126e-05, 0.99998426, 0.9999993, 0.9999995, 0.00013488531, 1.4901161e-07, 0.9996525, 0.9999962, 0.99999905, 0.025638878]",1050.33957862854,213.20957374572754,0,-3.1023808,25.0,75,0.9463883,1756
1,f12164346701960939863d1c0,0.6938947439193726,"[0.96918386, 1.0, 0.99999654, 0.9998791, 0.0025823712, 0.00049194694, 7.599592e-06, 0.0004208386, 4.836917e-05, 1.1920929e-07, 0.9998852, 0.00036662817]",487.77943420410156,112.59683990478516,0,-1.6418389,25.0,75,0.9305849,2800
0,f16427122356254128947d0c0,0.6960160136222839,"[0.9998951, 0.99999785, 0.00012356043, 0.9996599, 0.999997, 0.99999964, 9.4771385e-06, 8.076429e-06, 0.99977285, 0.9999968, 0.9999894, 0.0028022826]",1000.7615737915039,225.28009605407715,0,2.9825492,25.333333333333332,76,0.9927405,1756
1,f16427122356254128947d1c0,0.5896393060684204,"[0.56403434, 0.6024864, 0.46904168, 0.23361593, 0.4071063, 0.601732, 0.30232605, 0.74246174, 0.39735734, 0.7184067, 0.38374516, 0.6393432]",513.4730453491211,200.3297939300537,0,-2.5544155,25.333333333333332,76,3.6462954e-08,1477
2,f16427122356254128947d2c0,0.68599933385849,"[0.012201488, 0.999969, 0.9999771, 0.9990165, 0.0006227195, 5.608797e-05, 0.0003976524, 0.002639532, 0.002884835, 0.0004696846, 0.9865382, 0.0004786849]",525.8614921569824,112.74713325500488,0,-1.0225745,25.333333333333332,76,0.93313426,624
0,f15276598520241725375d0c0,0.6410344243049622,"[0.9634288, 0.8745412, 0.3716479, 0.50535774, 0.88439673, 0.9992555, 0.9939892, 0.4809538, 0.22417635, 0.9311111, 0.8976758, 0.92596143]",951.2967929840088,262.3652057647705,0,2.4552975,25.666666666666668,77,1.7781795e-05,4062
1,f15276598520241725375d1c0,0.6045339703559875,"[0.0013857186, 0.9999845, 0.99996424, 0.07282844, 0.016783059, 0.0058358014, 0.29347333, 0.10184926, 0.008199543, 0.044982165, 0.9917746, 0.0099925995]",576.7495193481445,112.83030319213867,0,-0.34376794,25.666666666666668,77,0.23091157,2656
0,f10953420544636439777d0c0,0.662762463092804,"[0.9939207, 0.99830973, 0.011838138, 0.48100698, 0.9970391, 0.99979764, 0.9842026, 0.020390153, 0.017690241, 0.98021436, 0.32608652, 0.9767818]",912.8184547424316,262.20048427581787,0,3.0255048,26.0,78,0.010355915,3534
1,f10953420544636439777d1c0,0.6371052861213684,"[4.1127205e-06, 1.0, 0.9999995, 0.99608, 5.9604645e-07, 1.9073486e-06, 0.00075632334, 2.3037195e-05, 5.662441e-07, 2.9802322e-08, 0.9999987, 3.874302e-07]",588.1047859191895,113.32545471191406,0,-0.5298811,26.0,78,0.99059486,624
0,f17311338443998268958d0c0,0.6481325030326843,"[0.99905914, 0.9994585, 0.007371366, 0.99768746, 0.9999734, 0.99992096, 0.00078108907, 3.671646e-05, 0.86511666, 0.9991843, 0.9948966, 0.012883872]",862.0269870758057,223.5518102645874,0,-2.8257594,26.333333333333332,79,0.6861271,1756
1,f17311338443998268958d1c0,0.6887474060058594,"[4.0322542e-05, 1.0, 1.0, 0.5132568, 5.453825e-06, 7.4505806e-07, 0.0017279685, 7.7188015e-06, 5.9604645e-08, 0.0, 0.9999974, 2.9802322e-08]",601.0404510498047,125.7371768951416,0,-0.3455492,26.333333333333332,79,0.026418937,624
0,f15442085784879201342d0c0,0.6592245697975159,"[0.57483566, 0.9835645, 0.20529658, 0.8928133, 0.9998919, 0.99975926, 0.0012537241, 0.006981343, 0.47302786, 0.9949951, 0.96726906, 0.19166246]",824.8714637756348,173.27728652954102,0,-2.8932774,26.666666666666668,80,0.0020276087,3804
1,f15442085784879201342d1c0,0.7267483472824097,"[8.007884e-05, 1.0, 1.0, 0.5917032, 0.001233995, 6.765127e-06, 0.0010068715, 2.989173e-05, 2.503395e-06, 1.4007092e-06, 0.99999404, 1.9103289e-05]",626.8576946258545,162.9013442993164,0,0.11773866,26.666666666666668,80,0.1825321,624
1,f17733564755992707732d1c0,0.6866112351417542,"[0.98778605, 0.99891996, 0.004209012, 0.9989058, 0.9999478, 0.9998246, 0.001468718, 0.00014528632, 0.16487646, 0.99456173, 0.9829779, 0.03093189]",787.0305070877075,161.0256223678589,0,-2.6233141,27.0,81,0.5765069,3804
0,f17733564755992707732d0c0,0.7185605764389038,"[8.6545944e-05, 0.99999094, 0.9999989, 0.9996234, 3.6358833e-06, 7.4505806e-07, 0.0009200871, 0.0012796223, 0.00010147691, 8.136034e-06, 0.9949877, 1.3023615e-05]",651.723726272583,213.41105270385742,0,0.51787347,27.0,81,0.9844419,624
0,f9252794945506340795d0c0,0.5520081520080566,"[0.89551395, 0.995833, 0.9997086, 0.28602472, 0.16214314, 0.8353047, 0.20620862, 0.15375015, 0.2888547, 0.96618, 0.9899368, 0.98435915]",676.1141605377197,262.8527545928955,0,1.5548251,27.333333333333332,82,0.02311965,4068
1,f9252794945506340795d1c0,0.6392877101898193,"[0.4363778, 0.99971586, 0.00032621622, 0.9993698, 0.9989962, 0.999982, 0.0003941357, 2.783537e-05, 0.9848994, 0.99918324, 0.99624723, 0.4805289]",749.6657266616821,148.5741376876831,0,-2.5355272,27.333333333333332,82,0.0047361557,3676
0,f12627853677730805350d0c0,0.6058723330497742,"[0.00027233362, 1.0, 0.9999944, 7.8856945e-05, 7.665157e-05, 1.4901161e-07, 4.670024e-05, 3.7014484e-05, 6.631017e-05, 0.00021481514, 0.9997689, 0.8573781]",701.5776596069336,262.6009101867676,0,0.48658174,27.666666666666668,83,0.7132857,864
1,f12627853677730805350d1c0,0.6413286328315735,"[0.9856235, 0.99759847, 0.0012407899, 0.9994287, 0.9996197, 0.9999018, 0.0013205707, 3.5494566e-05, 0.9765295, 0.9983271, 0.992184, 0.08553201]",724.4610595703125,123.1884994506836,0,-2.566868,27.666666666666668,83,0.7437221,1756
0,f10636086596643234600d0c0,0.5797346234321594,"[0.0019054711, 0.99942446, 0.99999833, 0.6466494, 0.10250878, 0.0025084317, 0.08875495, 0.004760772, 0.0007683635, 0.0049412847, 0.9984211, 0.40650147]",652.1676368713379,249.7290678024292,0,0.6575125,28.0,84,0.034656078,624
0,f16496303130862601829d0c0,0.586592435836792,"[0.64823276, 0.82824165, 0.9456803, 0.63037866, 0.9983015, 0.9978648, 0.8672192, 0.0125617385, 0.6053832, 0.99912316, 0.98088866, 0.51397616]",612.4024448394775,99.97556114196777,0,-2.9439511,28.666666666666668,86,0.00018179748,4094
0,f16204025430282298241d0c0,0.6403375864028931,"[0.022622824, 0.99986804, 0.06728065, 0.99404824, 0.999987, 0.99992895, 0.041410208, 0.00025489926, 0.8725581, 0.9998517, 0.99156123, 0.019941658]",587.1270017623901,98.88060188293457,0,-2.7601488,29.0,87,0.5260166,3676
1,f10806841746093770905d1c0,0.6470335125923157,"[0.08000037, 0.9852542, 0.8305384, 0.8328552, 0.975443, 0.95598066, 0.8178786, 0.02751109, 0.096043855, 0.86337626, 0.83242315, 0.3921869]",550.5204124450684,111.1151351928711,0,-2.8936605,29.333333333333332,88,0.015732829,1662
0,f10806841746093770905d0c0,0.6682468056678772,"[0.9979265, 0.9997125, 0.9998658, 0.024863958, 0.0002988279, 0.023893923, 0.04025024, 0.9796197, 0.43147707, 0.992708, 0.00046610832, 0.0025128722]",475.0599594116211,249.76963996887207,0,2.9867232,29.333333333333332,88,0.10654223,3297
0,f10009368724136405365d0c0,0.7040301561355591,"[0.99944454, 0.9999503, 0.99983156, 0.9975485, 0.00014299154, 0.005664319, 0.011817634, 0.066001505, 0.00043189526, 0.97877824, 0.002485752, 0.0008209646]",449.65210247039795,249.59760093688965,0,3.0112948,29.666666666666668,89,0.79097396,3312
1,f10009368724136405365d1c0,0.6728965044021606,"[0.0036863089, 0.99999857, 0.0738239, 0.99976605, 0.99986494, 1.0, 0.056232423, 4.6491623e-06, 0.9991621, 0.99999595, 0.9999056, 0.99850994]",550.1942806243896,99.87567138671875,0,-2.7484615,29.666666666666668,89,0.746715,1884
0,f14806441784780951886d0c0,0.6860217452049255,"[0.9680968, 0.98251075, 0.9747285, 0.5041547, 0.1151492, 0.4079666, 0.19704539, 0.9365713, 0.9033548, 0.96528286, 0.9671542, 0.7419722]",450.05223655700684,238.1790714263916,0,2.7966752,30.0,90,0.00018133695,4081
1,f14806441784780951886d1c0,0.62977534532547,"[0.9936813, 0.9999802, 0.99897456, 0.9999621, 0.99999964, 0.99994814, 0.052895963, 0.00097188354, 0.11596283, 0.9245287, 0.99939704, 0.014820039]",550.67262840271,112.45606231689453,0,-2.5967135,30.0,90,0.5556897,1788
0,f16017995813326327545d0c0,0.7164326906204224,"[0.644851, 0.8450373, 0.48502374, 0.60488605, 0.8071657, 0.7793925, 0.8630539, 0.98493826, 0.68671834, 0.81943184, 0.4313388, 0.33892074]",437.0733938217163,225.15426063537598,0,-2.857196,30.333333333333332,91,3.205015e-06,3295
1,f16017995813326327545d1c0,0.6226392984390259,"[0.79002684, 0.999154, 0.99747556, 0.99981254, 0.9999448, 0.9991677, 0.4800234, 0.06741208, 0.0587914, 0.03774172, 0.7781895, 0.12063113]",538.14035987854,112.2940616607666,0,-2.6586716,30.333333333333332,91,0.00684395,2812
1,f10606291893147511568d1c0,0.6795749068260193,"[0.998468, 0.9999832, 0.9998895, 0.9999901, 0.999995, 0.99992347, 0.97298354, 0.004092902, 0.00023013353, 8.3208084e-05, 0.99418527, 0.0009711981]",525.6599674224854,125.21353340148926,0,-2.759337,30.666666666666668,92,0.921694,766
0,f10606291893147511568d0c0,0.7154611349105835,"[0.5815667, 0.9874183, 0.890982, 0.12906897, 0.9015226, 0.9890532, 0.8426451, 0.9991003, 0.9951757, 0.99933237, 0.23599717, 0.18008476]",424.87083435058594,225.34115600585938,0,-3.125238,30.666666666666668,92,0.016562106,3311
0,f15228813710030591561d0c0,0.5939989686012268,"[0.4753882, 0.5999277, 0.7887756, 0.53808606, 0.26330882, 0.46997535, 0.028243423, 0.2956362, 0.6782761, 0.8475713, 0.4696644, 0.7335489]",425.2632465362549,224.27240657806396,0,2.753034,31.0,93,3.3324632e-08,1392
1,f15228813710030591561d1c0,0.6555574536323547,"[0.9735294, 0.999908, 0.9996432, 0.9997327, 0.9990019, 0.99979085, 0.93576235, 0.09654081, 0.000913918, 0.000785321, 0.9723476, 0.01842904]",525.5807952880859,125.04203796386719,0,-2.6499853,31.0,93,0.6016159,766
0,f12049262327042075373d0c0,0.7028251886367798,"[0.7689637, 0.8706648, 0.5405752, 0.12038219, 0.04353419, 0.9438217, 0.05301994, 0.92069876, 0.9785565, 0.9963814, 0.08291733, 0.18624997]",424.81650733947754,238.02335166931152,0,3.0061903,31.333333333333332,94,0.007448574,3301
0,f10818266927710066344d0c0,0.7032098174095154,"[0.8061517, 0.938356, 0.6222115, 0.46667686, 0.30500692, 0.8871282, 0.557545, 0.49793515, 0.93294495, 0.99744034, 0.053240836, 0.41744936]",424.89331817626953,237.91021728515625,0,-2.92966,31.666666666666668,95,1.5948508e-07,3302
0,f17825990882084892124d0c0,0.6794969439506531,"[0.8585659, 0.96152955, 0.97858626, 0.06602082, 0.003488183, 0.9890655, 0.066758126, 0.58657765, 0.98609287, 0.9962787, 0.11096072, 0.65399]",425.29230880737305,238.06834030151367,0,2.7653766,32.0,96,0.018531954,1509
0,f14028143336879996054d0c0,0.6995718479156494,"[0.5372756, 0.8727928, 0.9931049, 0.5036307, 0.0056084394, 0.9924326, 0.0016022325, 0.009332538, 0.9619102, 0.9948508, 0.36972257, 0.69450456]",426.0901851654053,225.49339294433594,0,2.6611147,32.333333333333336,97,3.513934e-05,1524
1,f14028143336879996054d1c0,0.575096845626831,"[0.7238516, 0.672345, 0.4763753, 0.6065157, 0.38945147, 0.9266536, 0.82694715, 0.67738384, 0.7911515, 0.783738, 0.622243, 0.78213]",425.9650707244873,148.98845195770264,0,2.096442,32.333333333333336,97,3.0990486e-06,2007
0,f9616025454958385814d0c0,0.7116646766662598,"[0.5434065, 0.84704274, 0.95742744, 0.77393967, 0.1236909, 0.030979156, 0.100895435, 0.79680014, 0.8189803, 0.9571096, 0.75762534, 0.6868085]",436.6188554763794,212.92896461486816,0,-2.3051996,32.666666666666664,98,0.0011343099,4081
0,f11659084722972616787d0c0,0.694912314414978,"[0.002692014, 0.9990206, 0.9998586, 0.9837847, 0.11743659, 0.00017625093, 7.033348e-06, 0.00051909685, 0.0015177727, 0.011687249, 0.99940896, 0.0021786392]",462.29062271118164,213.03636741638184,0,-2.6068573,33.0,99,0.7103688,624
0,f11540807770397280047d0c0,0.6961019039154053,"[0.010147184, 0.8447139, 0.9983885, 0.9984022, 0.010802031, 0.00070118904, 6.875396e-05, 0.00035211444, 0.000443846, 0.0006686747, 0.011493951, 0.79651546]",474.7802333831787,213.4616413116455,0,-2.7888083,33.333333333333336,100,0.37874097,368
0,f12610911547746019635d0c0,0.6790737509727478,"[0.4338863, 0.5507678, 0.89481634, 0.88284177, 0.26109275, 0.0042176843, 0.00028437376, 0.036477447, 0.0059470236, 0.028517723, 0.1553362, 0.23370045]",474.9527111053467,188.30210876464844,0,-2.706111,33.666666666666664,101,0.0012189143,2160
0,f16955030592238505072d0c0,0.6619889140129089,"[0.013553381, 0.96173966, 0.9993864, 0.9963552, 0.05022487, 0.0020665228, 0.00021055341, 0.005402744, 0.0002631843, 5.7578087e-05, 0.31822905, 0.81468666]",437.6067523956299,175.2137908935547,0,-2.9657505,34.0,102,0.18042277,368
0,f16649385734420145735d0c0,0.6530276536941528,"[0.011940151, 0.9998516, 0.99996555, 0.9992847, 0.015082955, 6.0617924e-05, 3.0755997e-05, 0.0012603998, 0.00014933944, 3.0487776e-05, 0.9917144, 0.16332555]",449.71673583984375,175.43530082702637,0,-2.60034,34.333333333333336,103,0.62383723,624
0,f12727281280696485138d0c0,0.7027701735496521,"[0.39742002, 0.99849796, 0.9793713, 0.66476506, 0.40739042, 0.0154135525, 0.002464354, 0.38228855, 0.0047154725, 0.002766043, 0.69896036, 0.016531765]",462.82883071899414,150.19086837768555,0,-1.6646607,34.666666666666664,104,0.0010300145,624
0,f13194575830468548867d0c0,0.6667248010635376,"[0.14213076, 0.9999962, 0.99999905, 0.99991393, 0.027013749, 0.001864016, 6.556511e-07, 0.0012684762, 7.465482e-05, 7.0631504e-06, 0.99677736, 0.00041621923]",487.6036376953125,125.56437492370605,0,-1.5019343,35.0,105,0.66770905,624
0,f14876904206269184713d0c0,0.7115246057510376,"[0.0017756224, 0.99999774, 0.99999785, 0.997547, 0.0015712082, 0.00013199449, 0.0023268461, 0.0052565336, 0.00053983927, 9.050965e-05, 0.8998621, 0.0013107061]",513.6378707885742,125.5134220123291,0,-0.7930831,35.333333333333336,106,0.77530116,624
0,f16208172639255485694d0c0,0.6932095289230347,"[1.8298626e-05, 0.9999919, 0.9999896, 0.8428483, 0.038632005, 0.00927332, 0.65403235, 0.14956439, 0.0056199133, 0.0049331784, 0.9988551, 4.091859e-05]",551.732458114624,125.15677452087402,0,-0.11587971,35.666666666666664,107,0.13094263,2674
0,f10161754844640980118d0c0,0.7228901386260986,"[1.6868114e-05, 1.0, 0.9999956, 0.9682844, 1.6570091e-05, 6.80089e-05, 0.0024827719, 7.197261e-05, 2.2649765e-06, 4.4703484e-06, 0.9973551, 2.3841858e-07]",600.8207817077637,126.17206764221191,0,-0.19792925,36.0,108,0.92664605,624
0,f15052858634395463176d0c0,0.7352721691131592,"[5.811453e-06, 1.0, 1.0, 0.066289276, 7.840991e-05, 4.7683716e-07, 0.0004826486, 2.3543835e-05, 4.351139e-06, 2.193451e-05, 0.99982136, 1.7881393e-07]",663.2655639648438,138.6628589630127,0,-0.09881091,36.333333333333336,109,0.8660412,2656
0,f10754539267272826416d0c0,0.718590497970581,"[2.0444393e-05, 0.99999917, 0.99858093, 0.999556, 0.29057807, 0.0029447675, 0.03154981, 0.00012382865, 1.4007092e-06, 3.7252903e-06, 0.9999558, 9.23872e-07]",726.9110679626465,126.05926704406738,0,-0.16213511,36.666666666666664,110,0.38849938,624
