,id,xpos,ypos,zrotation,timestamp,confidence,track_id,track_confidence,bee_id,video
114,f11377883071923724619d0c0,786.9597425460815,188.64069747924805,-0.023217654,11.6,0.991022,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
115,f11226705889725912860d0c0,812.6635437011719,213.4507999420166,0.07058416,11.7,0.99951696,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
116,f12218092403876893605d0c0,887.9869899749756,151.21046257019043,-0.23079154,11.9,0.99795645,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
117,f12997765536376421141d0c0,887.2928428649902,126.66646003723145,-0.39013007,12.0,0.97916627,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
118,f10493496862450644716d0c0,887.6895008087158,126.48047256469727,-0.36583284,12.1,0.99639475,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
119,f14735759826258708295d0c0,863.0602359771729,188.8300266265869,0.39186108,12.2,0.35677052,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
120,f17601381941804279285d0c0,662.9743671417236,149.97544860839844,2.820664,12.7,0.99934274,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
121,f16132404163252445323d0c0,612.515983581543,124.38699150085449,2.9666228,12.8,0.9982248,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
122,f12473911792044649509d0c0,562.2652378082275,124.36131000518799,3.0226762,12.9,0.9978129,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
123,f14540847859651390350d0c0,525.1620292663574,148.9555835723877,3.0045226,13.0,0.997322,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
124,f16453384261016518972d0c0,500.7680130004883,173.13976001739502,2.780409,13.1,0.94577676,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
125,f16437112143646708343d0c0,463.1472854614258,185.91624450683594,2.744758,13.2,0.9719769,0.0,0.724047584086508,887.0,2018-08-19-14-51-12
126,f13724042041864762215d1c0,962.6623115539551,138.01838493347168,-2.4583988,0.0,0.97136265,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
127,f18236064608282904582d1c0,962.6523208618164,138.01823616027832,-2.4382753,0.1,0.9798652,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
128,f16192702146825751679d1c0,962.6091556549072,138.0402317047119,-2.45632,0.2,0.973885,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
129,f15225743904332247515d1c0,962.6188087463379,138.02113723754883,-2.4692104,0.3,0.971989,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
130,f12241486950376650817d1c0,962.6293258666992,138.04849243164062,-2.4865663,0.4,0.9566416,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
131,f13231459540850360403d1c0,962.6309432983398,138.04251098632812,-2.4703972,0.5,0.93954223,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
132,f9693146022735135276d0c0,962.6547946929932,138.05556106567383,-2.4587839,0.6,0.9555362,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
133,f9248020296464929671d1c0,962.6307601928711,137.9767246246338,-2.4429123,0.7,0.9701453,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
134,f14350737093810222699d0c0,962.6322994232178,138.06646156311035,-2.4413123,0.8,0.975332,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
135,f14961892759684272975d0c0,962.63671875,138.0378704071045,-2.4461088,0.9,0.9718591,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
136,f17778548187619249464d0c0,962.6503429412842,138.0642547607422,-2.4467676,1.0,0.9634776,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
137,f11566398211832757289d0c0,962.6785545349121,138.01422500610352,-2.4492905,1.1,0.9628075,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
138,f14977954195746426460d0c0,962.6770915985107,138.04549026489258,-2.4565957,1.2,0.9409728,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
139,f16204235923652549804d0c0,962.7047328948975,138.06343841552734,-2.4459844,1.3,0.9857523,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
140,f17054909081329601384d0c0,962.6566371917725,138.06524085998535,-2.4555354,1.4,0.9658757,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
141,f16687533121334009856d0c0,962.611701965332,138.0301284790039,-2.451693,1.5,0.97454673,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
142,f11809937656876198347d0c0,962.6175727844238,138.01426887512207,-2.4567409,1.6,0.9788697,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
143,f15156703978222521054d1c0,962.6343154907227,137.95089149475098,-2.4504766,1.7,0.974154,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
144,f9995001067138992912d1c0,962.6708087921143,138.0249195098877,-2.4443648,1.8,0.9764529,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
145,f10211603461763541797d0c0,962.681806564331,138.0389747619629,-2.4418502,1.9,0.9771991,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
146,f9315185041817069920d1c0,962.6470241546631,138.02641677856445,-2.4512904,2.0,0.97075224,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
147,f14727233772824770887d1c0,962.6774063110352,138.03676414489746,-2.447833,2.1,0.9591491,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
148,f12589188815932546236d0c0,962.6424140930176,138.08466148376465,-2.4600306,2.2,0.96029943,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
149,f16259670151647473038d0c0,962.6357383728027,138.05654525756836,-2.4425883,2.3,0.9735571,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
150,f16617093668911044315d0c0,962.6790046691895,138.02435111999512,-2.4451642,2.4,0.95813996,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
151,f10665166813513017961d0c0,962.6168766021729,138.06784439086914,-2.4519773,2.5,0.9553247,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
152,f13989666221606596332d0c0,962.6027164459229,138.04906463623047,-2.4384143,2.6,0.9757995,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
153,f11123107096742278339d0c0,962.6306800842285,138.0659008026123,-2.4316027,2.7,0.91490823,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
154,f11640413382780430383d0c0,962.6697902679443,138.05022430419922,-2.4613578,2.8,0.9674961,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
155,f17975992806498087655d0c0,962.6619262695312,138.02954292297363,-2.4397628,2.9,0.9708146,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
156,f14334424401113385165d0c0,962.7228031158447,138.0039768218994,-2.4635503,3.0,0.96514595,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
157,f16850399811487533366d0c0,962.674633026123,137.99131965637207,-2.4749813,3.1,0.9647381,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
158,f9536577133516394114d0c0,962.6392364501953,137.9865608215332,-2.4596634,3.2,0.971808,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
159,f11151659552873434706d0c0,962.669355392456,138.01941299438477,-2.4692917,3.3,0.95038337,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
160,f10264191391438712721d0c0,962.6503219604492,138.0161952972412,-2.4653363,3.4,0.9666167,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
161,f12705575023490474014d0c0,962.6064338684082,137.9808292388916,-2.46416,3.5,0.98149323,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
162,f10919084350313440591d0c0,962.6251564025879,138.04042434692383,-2.447628,3.6,0.9456013,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
163,f16365505830740658959d0c0,962.5989780426025,138.06867027282715,-2.4571438,3.7,0.975702,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
